DATAFLOW,LAST UPDATE,freq,accomunit,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2009,-2.08,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2010,-0.91,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2011,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2012,9.01,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2013,1.12,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2014,-2.43,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2015,-1.14,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2016,-1.72,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2017,1.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2018,-0.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2019,0.15,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2020,-0.15,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2021,-1.82,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2022,2.23,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FI,2023,-0.73,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,1991,-5.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,1992,5.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,1993,-4.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,1994,4.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,1995,-1.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,1999,-3.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2000,-0.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2001,2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2002,1.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2003,-0.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2004,0.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2005,0.17,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2006,-1.26,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2007,-0.79,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2008,-0.39,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2009,0.64,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2010,-0.92,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2011,-0.35,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2012,-0.02,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2013,-0.82,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2014,2.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2015,3.98,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2016,0.01,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2017,-0.71,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2018,-0.61,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2019,0.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2020,-0.84,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2021,-2.04,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2022,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2023,1.88,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,FR,2024,-1.18,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,1994,6.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,1995,-0.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,1996,6.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,1997,5.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,1998,8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,1999,2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2000,1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2001,-1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2002,8.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2003,5.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2004,9.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2005,4.44,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2006,7.39,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2007,10.23,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2008,9.61,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2009,5.19,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2010,1.39,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2011,3.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2012,2540.84,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2013,7.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2014,9.19,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2015,8.44,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2016,13.34,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2017,18.15,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2018,10.04,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2019,5.13,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2020,-12.74,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2021,4.07,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2022,6.95,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HR,2023,6.32,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,1994,23.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,1995,9.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,1996,13.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,1997,2.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,1998,4.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,1999,2.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2000,6.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2001,3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2002,11.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2003,3.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2004,-14.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2005,3.87,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2006,-1.96,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2007,-3.27,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2008,-1.08,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2009,2.36,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2010,-1.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2011,-2.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2012,40.77,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2013,-1.74,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2014,4.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2015,4.31,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2016,1.84,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2017,0.47,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2018,2.92,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2019,-3.12,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2022,6.06,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,HU,2023,-1.59,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,1993,7.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,1994,10.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,1995,-1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,1996,4.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,1997,-1.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,1998,5.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,1999,3.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2000,-3.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2001,1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2002,-2.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2003,14.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2004,-2.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2005,0.89,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2006,2.66,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2007,-1.36,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2008,5.05,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2009,-10.14,u,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2010,-6.57,u,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2011,-10.16,u,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2012,13.85,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2013,-7.77,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2014,-11.98,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2015,-52.16,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2016,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2017,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2018,-18,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2019,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2022,10.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IE,2023,-9.86,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,1991,9.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,1992,10.1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,1993,0.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,1994,21.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,1995,15.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,1998,3.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,1999,32.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2000,-10.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2001,0,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2002,3.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2003,-0.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2004,3.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2005,-11.42,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2006,-2.94,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2007,-2.52,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2008,0.17,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2009,-0.86,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2010,43.75,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2013,3.15,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2014,25.44,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2015,3.39,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2016,-6.48,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2017,-0.72,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2018,1.54,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2019,5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IS,2020,-4.42,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,1991,-5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,1992,-7.8,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,1993,-2.7,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,1994,7.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,1995,7.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,1996,11.6,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,1997,-3.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,1998,5.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,1999,-0.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2000,69.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2001,9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2002,-11.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2003,-0.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2004,1,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2005,13.45,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2006,3.68,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2007,-2.72,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2008,7.03,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2009,3.63,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2010,3.41,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2011,2.27,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2012,2.28,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2013,0.19,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2014,0.57,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2015,5.87,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2016,6.4,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2017,14.82,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2018,5.48,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2019,1.01,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2020,3.91,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2021,-2.82,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2022,1.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,IT,2023,2.18,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,LI,1996,-7.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,LI,1997,2.9,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,LI,1998,-6.3,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,LI,2003,-13.5,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,LI,2004,8.2,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,LI,2005,-0.63,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,LI,2006,-0.63,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,LI,2007,1.91,,
ESTAT:TOUR_CAP_NAT(1.0),10/04/25 23:00:00,A,ESTBL,PCH_PRE,I551-I553,LI,2008,-7.5,,
